Date,Open,High,Low,Close,Volume
2011-01-28,29.5156,29.5295,28.3906,28.46, 5074500
2011-01-27,29.7022,29.9245,29.4244,29.48, 4459200
2011-01-26,29.7336,29.8378, 29.192,29.56, 5490500
2011-01-25,29.6955,30.2163,29.3553,29.64, 4379700
2011-01-24,29.2903,29.7139,29.2139, 29.7, 2890400
2011-01-21,29.5108,30.0385,29.1845,29.24, 4200400
2011-01-20,29.1339,29.5714,28.7936,29.37, 6815000
2011-01-19,30.7028,30.7514,29.3489,29.46, 6341700
2011-01-18,30.1194,30.8694,30.0847, 30.8, 4168300
2011-01-14,29.7136,30.1164,29.6928,30.04, 3097500
2011-01-13,29.7775,30.0206,29.7706,29.84, 2343700
2011-01-12,29.9986,30.1444,29.8319,29.95, 3443600
2011-01-11,29.5283,30.0769,29.4311,29.82, 4635100
2011-01-10,28.7575,29.6672,28.6811,29.32, 4398000
2011-01-07,28.8306, 29.025,28.4973, 28.9, 3810900
2011-01-06,28.7236,  29.05,28.6125, 28.8, 4699100
2011-01-05,28.6528,28.9792,28.4722,28.75, 4519000
2011-01-04,29.1572,29.2336,28.5947,28.81, 5017300
2011-01-03,28.8578,29.2605,28.7536,29.08, 4994100
2010-12-31,  28.77,28.9575,28.6381,28.77, 2050700
2010-12-30,28.9147,29.0605,28.7828,28.88, 2217200
2010-12-29,28.8458,29.1792, 28.825,28.95, 2677000
2010-12-28,29.1116,29.2157,28.7367,28.82, 4222000
2010-12-27,28.3947,29.2072,28.3947,29.11, 5208000
2010-12-23,28.4089,28.6936,28.4089,28.52, 2290500
2010-12-22,28.2323,  28.51,28.0448,28.51, 3849500
2010-12-21, 28.225,28.5097,28.1348,28.35, 5054200
2010-12-20, 27.842,28.2378,27.3977,28.21, 5625100
2010-12-17,27.6084,28.4625,27.4903,28.15, 9358600
2010-12-16,26.8152,27.6208,26.7249, 27.6, 6021900
2010-12-15, 27.088, 27.213,26.7061,26.72, 4601800
2010-12-14,26.9406,27.2391,26.9267,27.01, 4478100
2010-12-13,26.7589,27.1408,26.6131,26.87, 6566400
2010-12-10,26.3851,  27.01,26.3851,26.76, 7753300
2010-12-09,26.2811,26.4269,26.2256,26.42, 4770400
2010-12-08,26.1014,26.2194,25.7889,26.15, 4697100
2010-12-07,26.1069,26.3084,26.0444, 26.1, 5754700
2010-12-06, 25.898,25.9675,25.7245,25.78, 2309200
2010-12-03,25.3494,26.1064,25.3355,26.03, 4565400
2010-12-02,24.9861,25.5833,24.9236, 25.5, 4237300
2010-12-01,24.7537,25.1008,24.7259,25.08, 5770800
2010-11-30,24.4658,24.5839,24.2992,24.32, 6086600
2010-11-29,24.9684,  25.01,24.5239,24.76, 4813000
2010-11-26,24.9692,25.3025,24.8373,25.24, 1094600
2010-11-24,24.7301,25.2925,24.6746,25.23, 3026500
2010-11-23,24.8986,24.8986,24.3848, 24.6, 3200300
2010-11-22,25.0997,25.3914,24.8567,25.19, 3195800
2010-11-19,25.1186,25.3269,24.8478,25.32, 2985300
2010-11-18,24.7503,25.2781,24.6669,25.16, 4135100
2010-11-17,24.3042,24.5472,24.1931,24.45, 3886400
2010-11-16,24.8646,24.8924,24.1634,24.33, 6894800
2010-11-15,25.3761,25.4317,24.8414,25.14, 6752100
2010-11-12,24.9306,26.0764,24.6597,25.25, 9890600
2010-11-11,24.1642,24.8586, 23.942,24.81, 5294900
2010-11-10,24.6189,24.7577,24.2231,24.48, 4641200
2010-11-09,25.1261,25.1261,24.4733,24.64, 4461200
2010-11-08,25.0992,25.2589,24.8839,25.12, 2605700
2010-11-05,24.9753,25.2739, 24.892,25.26, 3263200
2010-11-04,24.6498,25.0247,24.5873,24.99, 3856700
2010-11-03,24.4286, 24.498,23.9981,24.38, 3352800
2010-11-02,24.2944,24.4403,24.1555,24.35, 2930100
2010-11-01,24.2619,24.3869,23.8731,24.13, 2885500
2010-10-29,24.1739,24.3058, 24.035,24.16, 2703600
2010-10-28,24.3958,24.5347,23.9028,24.25, 3349600
2010-10-27,23.9436,24.1381,23.7283,24.02, 2316200
2010-10-26, 24.042,24.2989,23.8823,24.16, 4473700
2010-10-25,24.3203,24.4105,24.1259,24.23, 3706100
2010-10-22,24.1231, 24.248,23.9703,24.13, 3521400
2010-10-21,24.1578,24.3036,23.9009,24.13, 4276600
2010-10-20,23.7089,24.2019,23.6742,24.07, 3486600
2010-10-19,23.6964,23.9255,23.3006,23.62, 5580700
2010-10-18,23.9519,24.1464,23.7019,24.07, 2889700
2010-10-15,24.0233,24.1205,23.6623,23.94, 3888800
2010-10-14,23.8047,23.8533,23.6311,23.77, 4072500
2010-10-13,23.5701, 23.938,23.5354,23.82, 4471500
2010-10-12,23.3414,23.5567,23.1192,23.39, 4812200
2010-10-11,23.4539,23.5928,23.3011,23.44, 2680200
2010-10-08,23.0603,23.5533,22.9076,23.47, 4003000
2010-10-07,22.8625,23.2722,22.8001,23.05, 5224600
2010-10-06,22.9331,23.0025,22.4261,22.69, 4522300
2010-10-05,22.8775, 23.183, 22.815,22.94, 5904700
2010-10-04,23.3036,23.3383,22.4842,22.63, 6835800
2010-10-01,23.3922,23.8019,23.1839,23.42, 8238600
2010-09-30,22.7534, 23.288,22.6631,23.17, 8493700
2010-09-29,22.2867,22.6755,22.2867,22.62, 4729000
2010-09-28,22.1961,22.5294,22.0225,22.46, 3996700
2010-09-27,22.2686,22.3172,21.9978,22.22, 3866900
2010-09-24,21.5024,22.3286,21.5024,22.28, 5084000
2010-09-23,21.1714, 21.463,21.0742,21.22, 3913800
2010-09-22,21.5128,21.7628,21.3531,21.36, 5396600
2010-09-21, 21.512,21.7342,  21.38,21.63, 4078500
2010-09-20,21.3764,21.6264,21.2305,21.55, 5145500
2010-09-17,21.0503,21.4738,20.9739,21.21, 6663100
2010-09-16,20.3739,20.9711,20.3184,20.86, 6245300
2010-09-15,20.2395,20.5589,19.9617,20.42, 5234000
2010-09-14,20.1558, 20.392,19.8988,20.26, 3676700
2010-09-13,20.2994,20.4592, 20.105,20.23, 4135400
2010-09-10,20.0978,20.2574,19.9381,20.07, 2481000
2010-09-09,20.3122,20.4094,20.0831,20.09, 2937200
2010-09-08,20.1967,20.3078,19.9953,20.03, 3923600
2010-09-07,20.6161,  20.63,20.1022,20.13, 3085800
2010-09-03,  20.48,20.8272,  20.48,20.73, 3164900
2010-09-02,19.7662,20.3078,19.6829,20.28, 3803000
2010-09-01,19.0568,19.7511, 19.043,19.64, 5088600
2010-08-31,19.1467,19.1675,18.5772,18.73, 7467400
2010-08-30,19.2825,19.5672,  19.22,19.22, 3624900
2010-08-27,19.2325,19.4825,18.7741,19.42, 4677700
2010-08-26,19.3569,19.5305,19.0861, 19.1, 4125800
2010-08-25, 18.848,19.3272,18.5286,19.23, 6108700
2010-08-24,19.1111,19.2153,18.8125,   19, 4102900
2010-08-23,19.9618,19.9965,19.3922,19.42, 4365700
2010-08-20,19.6217,19.8994,19.4342,19.83, 4716700
2010-08-19,20.3131,  20.32,19.5978,19.82, 4729900
2010-08-18,20.3636,20.5927,20.1831,20.44, 4255500
2010-08-17, 19.962,20.5036,19.7329,20.33,10206500
2010-08-16,18.8253,19.2211,18.7489,18.86, 4635900
2010-08-13,19.0178,19.3372,18.9553,18.99, 3420900
2010-08-12,19.2033,19.2936,19.0367,19.12, 4552900
2010-08-11,20.0445,20.0723,19.4333, 19.6, 3952400
2010-08-10,20.4461,20.6128,20.2308,20.46, 4874400
2010-08-09,20.0849,20.7447,20.0502,20.71, 5157200
2010-08-06,19.5681,19.9639,19.4917,19.95, 4722200
2010-08-05,19.4614, 19.878,19.4128,19.76, 2891500
2010-08-04,19.3415,19.6817,19.2651,19.64, 3288900
2010-08-03,19.8646,19.9479,19.3022,19.33, 5927800
2010-08-02,19.6837,20.1141,19.5795,20.01, 4052400
2010-07-30,19.2859,19.5566,19.2026,19.39, 5164800
2010-07-29,20.1195,20.2445, 19.293,19.55, 6163200
2010-07-28,19.9869,20.3202,19.9522,19.98, 4355700
2010-07-27,20.6473,20.6473,20.0083,20.05, 4670900
2010-07-26,20.2884,20.6008, 20.212,20.58, 2971700
2010-07-23, 19.836,20.4264,19.7596,20.35, 5194100
2010-07-22,19.4054,20.0441,19.4054,19.94, 5102000
2010-07-21,19.2194,19.5805, 19.032,19.15, 6225200
2010-07-20,18.7697,19.1308,18.5684,19.11, 6096800
2010-07-19,18.9464, 19.238,18.7937,19.12, 7919500
2010-07-16,19.5825, 19.645,18.7283,18.77, 8874400
2010-07-15,19.8728,19.9491,19.5325,19.72, 5779100
2010-07-14,19.8714,20.3088,19.8436,19.92, 5884500
2010-07-13,19.7656,20.0989,19.7309,19.96, 5721900
2010-07-12,19.7952, 19.941, 19.462,19.58, 5240100
2010-07-09,20.0497,20.0983,19.7512,19.89, 3316600
2010-07-08,19.9822,20.1072,19.7113,20.01, 5118100
2010-07-07,19.2983,19.8886,19.2497,19.84, 4614500
2010-07-06,19.6866,19.8394,19.1172,19.27, 5281900
2010-07-02,19.6959,19.7167,19.1611, 19.3, 4634000
2010-07-01,19.7928,19.8692,19.0566,19.64, 6993500
2010-06-30,20.2469, 20.476,19.6636,19.74, 5267800
2010-06-29,20.8493,20.9604,20.1273,20.28, 6626200
2010-06-28,21.2647,21.4244,21.0287,21.23, 3104400
2010-06-25,21.4697,21.5461,21.1364,21.31, 5359800
2010-06-24,22.0336,22.1655,21.2767,21.36, 5806500
2010-06-23,22.2764,  22.45,21.8597, 22.2, 3223200
2010-06-22,22.5008,22.8548,22.2092,22.23, 2854900
2010-06-21,22.9575,23.1728,22.3742,22.52, 4096000
2010-06-18,22.5983,22.8691,22.4942,22.64, 3728300
2010-06-17,22.7792,22.7792,22.2375,22.55, 3175100
2010-06-16,22.2156,22.7642,22.0767,22.66, 4280800
2010-06-15,22.0822,22.3739,21.9086,22.36, 3576500
2010-06-14,21.6277, 22.225,21.5027,21.85, 5821000
2010-06-11,20.8678,21.3747,20.8678,21.34, 2706500
2010-06-10,20.8415,21.1608,20.6679,21.14, 4699700
2010-06-09,20.8194,21.1597,20.4167, 20.5, 6052100
2010-06-08,20.9561, 21.088, 20.352,20.72, 8392100
2010-06-07,21.1986,21.3097,20.8792, 20.9, 5700600
2010-06-04, 21.952,22.0214,20.9797,21.07, 6045900
2010-06-03,22.4583,22.6042,22.1875, 22.5, 3771000
2010-06-02, 22.009,  22.37,21.7035,22.37, 3572200
2010-06-01,22.2836, 22.478,21.8183,21.86, 3883100
2010-05-28,22.7478,22.8102,22.3311,22.47, 3430700
2010-05-27,22.3651,22.7608,22.2956,22.74, 3739100
2010-05-26,21.8839,22.3978,21.7867,21.87, 5328900
2010-05-25,21.1762,21.6969,20.8082,21.69, 5348200
2010-05-24,21.6889,21.9527,21.5084, 21.8, 5287000
2010-05-21,21.0518,22.0724,20.9546,21.76, 8263900
2010-05-20, 22.029,22.1748,21.5222,21.55, 6588600
2010-05-19,22.2273,22.7411,22.2203,22.63, 7204200
2010-05-18,23.6102,23.6449,22.1033,22.27,16516500
2010-05-17, 23.622,23.9553,23.3234,23.74, 5824800
2010-05-14, 23.878,24.1002,23.2184,23.51, 4725700
2010-05-13,24.1847,24.5041, 23.907,24.15, 6149900
2010-05-12,23.7187, 24.295,23.6978,24.17, 3972800
2010-05-11,23.3892,23.9725,23.2433,23.66, 4720200
2010-05-10,23.0387,23.7608,22.9068,23.74, 5671800
2010-05-07,22.9771,23.1091,21.8731,22.13,11155100
2010-05-06,23.9711,24.1794,21.2906,23.11, 9026600
2010-05-05,24.2511, 24.522,23.9247,24.14, 4609900
2010-05-04,25.2443,25.2443,24.3834,24.55, 4539400
2010-05-03,25.3425,25.6133,25.2523,25.53, 2599200
2010-04-30,25.8675,25.9925,25.1592,25.18, 4195700
2010-04-29,25.6417, 25.968,25.5931,25.85, 3237300
2010-04-28, 25.322,25.5858,25.2734,25.44, 4384400
2010-04-27,25.4139,25.6638,25.0875,25.15, 6097400
2010-04-26,25.4658,25.6881,25.3269,25.57, 3953500
2010-04-23,25.2664,25.4678,25.0651,25.44, 3653700
2010-04-22,24.8557,25.3278,24.4877, 25.3, 4662100
2010-04-21,25.1247,25.2706,24.8539,25.09, 3142400
2010-04-20,24.5681, 25.325,24.5681, 25.2, 6989900
2010-04-19, 24.535,24.6044,24.0559,24.41, 4006400
2010-04-16,24.6775,24.9274,24.3511,24.49, 8066200
2010-04-15,23.9207,24.9344, 23.761,24.74,12788600
2010-04-14,23.5637,24.0219,23.5637,23.89,11638200
2010-04-13,23.7136,23.7692,23.5261,23.54, 3616500
2010-04-12,  23.76,23.8433,23.6419,23.76, 4134600
2010-04-09,23.6381,  23.77,  23.52,23.77, 3908700
2010-04-08,23.6764,23.7111,23.2945, 23.6, 4199900
2010-04-07, 23.935,23.9905,23.6989,23.81, 3269500
2010-04-06,24.0556,24.0903,23.9028,   24, 3499100
2010-04-05,24.0203,24.1939,23.9856,24.18, 3732000
2010-04-01,23.9831,24.2122,23.7817,23.99, 3105100
2010-03-31,23.9911,24.0119,23.8106,23.88, 5293400
2010-03-30,23.9289,24.0956, 23.922,24.04, 5980400
2010-03-29,23.8275,24.0983,23.8067,23.89, 5377700
2010-03-26, 24.056,24.0908,23.6811,23.82, 4705800
2010-03-25,23.6775,24.1289,23.6567,23.99, 6941300
2010-03-24,23.5956,23.6858,23.5122,23.54, 3791500
2010-03-23,23.4608,23.7595,23.3775,23.69, 5195800
2010-03-22,23.0906,23.4864,22.9726,23.41, 3946700
2010-03-19,  23.21,23.3767,23.0086,23.21, 5882500
2010-03-18,23.1189,23.3133,23.0217,23.23, 4494700
2010-03-17,23.2217,23.3606,23.1383,23.18, 3926000
2010-03-16,23.1892,23.3211,23.0711,23.21, 3286000
2010-03-15,23.1369,23.2619,22.9425,23.13, 3619300
2010-03-12,23.3489,23.4531,23.1475,23.21, 4015800
2010-03-11,23.1811,23.3339,23.0908,23.32, 3942400
2010-03-10,23.0506,23.4325,22.9743,23.37, 4696700
2010-03-09,22.8639,23.1417,22.8223, 23.1, 7083400
2010-03-08,22.9964,23.0242, 22.795,22.92, 7017800
2010-03-05,22.8008,23.0925,22.6619,23.03, 7695300
2010-03-04,22.5389,22.5389,22.1084, 22.4, 6100200
2010-03-03,22.5161,22.5995,22.4328,22.53, 6419600
2010-03-02,  22.22, 22.595,22.1159,22.47, 6018300
2010-03-01,21.8218,22.3078,21.8218,22.28, 4723600
2010-02-26,21.6486,21.8917,21.5166,21.85, 4678100
2010-02-25,21.4164,21.6178,20.9928,21.59, 4778500
2010-02-24,21.5094,21.6969, 21.433,21.69, 3945900
2010-02-23,21.5866,21.6352,21.1978,21.42, 4366400
2010-02-22,21.7272,21.7272,21.4217,21.63, 4038100
2010-02-19,  21.42,21.7186,21.2672,21.67, 4186200
2010-02-18,21.2253,21.5239,21.1351,21.51, 3314000
2010-02-17,21.0825,21.3464,20.9228,21.27, 4891200
2010-02-16,21.0031,21.0725,20.8155,21.01, 6559600
2010-02-12,21.2853,21.3478,20.5353,20.82,11457900
2010-02-11,20.3136,20.5636,19.9803,20.39, 6982500
2010-02-10,20.4558,20.4766,20.0531,20.31, 3255500
2010-02-09,20.5033,20.6352,20.2603,20.42, 5150700
2010-02-08,20.2869,20.6134,20.2314,20.28, 6924200
2010-02-05,20.0794,20.3225,19.5724,20.26, 9546700
2010-02-04,20.3497,20.4539,20.0997,20.19, 6632400
2010-02-03,20.4059, 20.753, 20.385,20.51, 6085600
2010-02-02,20.2856,20.5425,20.1954,20.48, 5884700
2010-02-01,19.5564,20.3619,19.5355,20.23, 5585400
2010-01-29,20.0848,20.2515,19.3836,19.46, 5923000
2010-01-28,20.2255,20.3921,19.7811,19.92, 4937200
2010-01-27,20.2808,20.3433,19.9544,20.26, 4362200
2010-01-26,20.3956,20.4858,20.1247,20.34, 2696900
2010-01-25,20.4292,20.5889,20.2972,20.45, 3608500
2010-01-22,21.0796,21.0796,20.2044,20.26, 4263100
2010-01-21,21.5233,21.5996,20.9539,21.19, 6081400
2010-01-20,21.2006,21.2978,20.9645,21.27, 4589100
2010-01-19,21.0844,21.4108,21.0775,21.39, 3563600
2010-01-15,21.6786,21.7758,21.0606,21.13, 4626700
2010-01-14,21.2411,21.6925,21.1787,21.63, 6163800
2010-01-13,21.1572,21.3725,20.8656,21.31, 3418900
2010-01-12,21.2164,21.2789,20.9803,21.14, 2871100
2010-01-11,21.4417,21.5597,21.2958, 21.4, 4781600
2010-01-08,21.2789,21.4247,21.1122,21.39, 3733900
2010-01-07,21.3692,21.3969,21.1748,21.39, 3095200
2010-01-06,  21.42,21.5241,21.3575,21.42, 3243800
2010-01-05,21.6736,21.6806,21.3611, 21.5, 4186000
2010-01-04,21.7925,21.9591, 21.612,21.73, 3815600
2009-12-31,21.5492, 22.056,21.4728,21.57, 5224600
2009-12-30,20.9124,21.6972,20.7805, 21.6, 5585000
2009-12-29,21.1155,21.1572,20.9836,21.06, 4343900
2009-12-28,21.0614,21.1378, 20.992,21.11, 2347700
2009-12-24,21.0183,21.1017,20.9697,21.06, 1058000
2009-12-23,20.9706,21.1094,20.9358,21.04, 3101300
2009-12-22,20.7725,21.0572,  20.71,20.96, 3469700
2009-12-21,20.5547,20.7908,20.3464,20.77, 4401700
2009-12-18,20.5172,20.7187,20.3019,20.42, 4618300
2009-12-17,20.4469,20.6622,20.3706,20.44, 2699100
2009-12-16,20.8297,20.8852,20.6006,20.67, 2867000
2009-12-15,20.7392, 20.885,20.6211,20.76, 2617100
2009-12-14, 20.685,20.8308,20.6364,20.81, 1865200
2009-12-11,20.6564,20.7466,20.5245,20.58, 1967800
2009-12-10,20.4533,20.7936,20.4047,20.62, 2565900
2009-12-09,20.5114,20.5114,20.1225,20.31, 4349600
2009-12-08,20.5292, 20.675, 20.293,20.55, 2677700
2009-12-07,20.6111,20.8264,20.5972,20.75, 4039500
2009-12-04,20.8272,21.1604,20.4454,20.73, 4944700
2009-12-03,20.4811,20.8699,20.4811,20.62, 5010000
2009-12-02,20.4869,20.6189,20.3828,20.48, 3675900
2009-12-01,20.2039,20.4747,20.1901,20.44, 3171500
2009-11-30,19.9828,20.1008,  19.83,20.08, 3572200
2009-11-27,19.7592,20.1966,19.4468,20.03, 1289700
2009-11-25,20.2739,  20.51,20.2739,20.51, 2104700
2009-11-24,20.3555,20.3555,20.0501, 20.3, 2167300
2009-11-23,20.3578,20.5036, 20.205,20.33, 2347400
2009-11-20,20.0908,20.1672,19.9034,20.07, 2765200
2009-11-19,20.2022,20.3897,19.9105,20.23, 3094500
2009-11-18,20.4808,20.4878,20.2378,20.46, 3923900
2009-11-17,20.1673,20.6255,20.1673,20.57, 4435400
2009-11-16,19.6124,20.4803,19.5083,20.39, 6201000
2009-11-13,19.4255,20.0645,19.2727,19.87, 8756200
2009-11-12, 19.182,19.2306,18.9458,19.05, 4887700
2009-11-11,18.9728,  19.07,18.7644,19.07, 4522300
2009-11-10,18.7569,18.8889,18.6042,18.75, 3696700
2009-11-09, 18.352,  18.72,18.2964,18.72, 2661500
2009-11-06,18.3852,18.3852,18.0103,18.17, 3416000
2009-11-05,17.5777,18.1817,17.5638,18.14, 3690700
2009-11-04,17.4525,17.7579,17.3553,17.39, 4399200
2009-11-03,17.3731,17.4911,17.1856,17.38, 3225900
2009-11-02,17.1808,17.5697,17.1461,17.41, 5675600
2009-10-30,17.8536, 17.923,17.0897,17.18, 7608300
2009-10-29,17.7033, 17.995,17.6061,17.87, 3485800
2009-10-28,17.7466,17.8508,17.4967,17.58, 5502200
2009-10-27,17.8492,18.0922, 17.738,17.87, 4802000
2009-10-26,18.1833,18.5373,17.8292,17.85, 4062200
2009-10-23,18.8843,18.8843,18.0789,18.19, 3930200
2009-10-22,18.8197,18.8197,18.2919,18.66, 3867300
2009-10-21,18.3991,18.9339,18.3505,18.67, 6195200
2009-10-20,18.9633,19.0119,18.3036,18.38, 5498600
2009-10-19,18.9883,19.1342,18.8008,19.03, 2850100
2009-10-16,19.0358,19.0844,18.7026,18.89, 4231300
2009-10-15,19.0897,19.2147,19.0272,19.18, 3953100
2009-10-14,19.2225,19.2572,19.0767,19.16, 3873300
2009-10-13,19.0333,19.1167,18.8528,18.95, 1988900
2009-10-12,19.1603,19.2436,18.9797,19.07, 2649300
2009-10-09,19.0244,19.1286,19.0036,19.08, 2916600
2009-10-08,19.0995,19.2731,18.9675,19.03, 4705000
2009-10-07,18.7992,18.8894,18.6742,18.82, 2222300
2009-10-06,18.8653,19.0736,18.6917, 18.9, 4036600
2009-10-05, 18.252,18.7311,18.1965,18.62, 4461300
2009-10-02,18.3394,18.3811,  18.02,18.27, 4997000
2009-10-01,18.4939,18.9731,18.2717,18.48, 7631100
2009-09-30, 19.438,19.4866,19.0979,19.32, 6334100
2009-09-29,19.3006,19.5297,19.2381,19.37, 4369400
2009-09-28,19.2311,19.6061,19.0922,19.37, 2935900
2009-09-25,19.2819,19.3305,19.0806,19.15, 5157500
2009-09-24,19.7018,19.7504,19.1464,19.32, 4159200
2009-09-23,19.8522,20.0189,19.5467,19.63, 6227800
2009-09-22,20.1086,20.1086,19.7128,19.81, 6613700
2009-09-21,19.9544,20.4059, 19.878,20.01, 7854900
2009-09-18,19.9222,  19.95,19.3181, 19.7, 6202500
2009-09-17,19.8494,20.0091,19.5648,19.78, 5478800
2009-09-16,19.6717,19.9772,19.6717,19.88, 4520000
2009-09-15,19.2046,19.7117,19.2046,19.67, 4638700
2009-09-14,19.3434,19.5655,19.1906,19.51, 4913100
2009-09-11,19.3619,19.5564,19.2717,19.48, 6138300
2009-09-10,18.8083,19.3639, 18.711,19.35, 6009700
2009-09-09,18.2668,18.8778,18.1627,18.85, 5139700
2009-09-08,17.9581,18.3469,17.9233,18.34, 5757800
2009-09-04,17.6197,18.0017,17.4669,17.96, 4551500
2009-09-03, 17.685,17.7336,17.3586,17.56, 6482500
2009-09-02,18.0307,18.0307,17.3295,17.51, 9033200
2009-09-01,17.7139,18.2833,17.6931,17.95, 9285900
2009-08-31,17.6703,17.8717,17.5731,17.83, 7138900
2009-08-28,17.8289,18.0928,17.8011,17.94, 5549400
2009-08-27,17.7022,17.7508,17.5148,17.73, 9810700
2009-08-26,17.6622,17.8011,17.4609,17.69, 4660200
2009-08-25,17.7111,  17.85,17.5236, 17.6, 4318700
2009-08-24,17.8072,17.8767,17.5919,17.71, 3110300
2009-08-21,17.7747,17.7817,17.5109,17.74, 4859300
2009-08-20, 17.455,17.6564,17.4411,17.58, 4521400
2009-08-19,17.4606,17.6272,17.3426,17.53, 7608900
2009-08-18,17.0221,18.0496,16.7722,17.64,18697000
2009-08-17,16.5822, 16.603,16.1656,16.36, 5681200
2009-08-14, 17.058, 17.169,16.4748,16.69, 4313000
2009-08-13,17.0453,17.2259,16.9202,17.08, 3020000
2009-08-12,16.6383,17.1661,16.6036,16.93, 4757300
2009-08-11, 16.465,16.7428,16.3053,16.59, 4760300
2009-08-10,16.4389,16.5847,16.2514,16.55, 3605200
2009-08-07,16.4244,16.5564,16.3133,16.48, 3289800
2009-08-06,16.3267,16.4378,16.0697,16.16, 5084000
2009-08-05,16.8261,16.9442,16.2775,16.34, 3551300
2009-08-04,16.5578, 16.905,16.4537,16.78, 3824200
2009-08-03,16.3939,16.6717,16.3036,16.63, 3866000
2009-07-31,16.1061,16.3352,15.9395,16.12, 3542100
2009-07-30,15.8856,16.3924,15.8787,16.08, 5819500
2009-07-29,16.1335,16.2307, 15.585,15.71, 6997100
2009-07-28,15.6493,16.5866,15.6493,16.17, 8908600
2009-07-27,15.0567,15.9313,15.0567,15.73, 7331500
2009-07-24,15.1615,15.4739,15.1476,15.46, 3534100
2009-07-23,14.8878,15.4642,14.8184,15.36, 5450200
2009-07-22,14.8883,15.0064,14.6661,14.93, 6473400
2009-07-21,15.0659, 15.177,14.9061,14.92, 5834300
2009-07-20,14.6714,15.0672,14.6159,14.97, 3101600
2009-07-17,14.4667,14.5847,14.2584,14.55, 2873900
2009-07-16, 14.217,14.5155,14.1962,14.46, 4075900
2009-07-15,13.6688,14.3703,13.5646,14.28, 4384000
2009-07-14,13.3634,13.6064,13.3634,13.53, 2331900
2009-07-13,13.1754,13.4669,13.0157,13.46, 3290300
2009-07-10, 13.045,13.2534,13.0033,13.17, 3415600
2009-07-09,13.0961,13.2072,12.9711,13.11, 4342600
2009-07-08,13.1919, 13.303,12.8448,13.06, 4603900
2009-07-07,13.5859,13.6762,13.1622,13.19, 3558900
2009-07-06,13.6703,13.6703,13.3925,13.58, 3513600
2009-07-02,14.0232,14.0232,13.3915,13.69, 6138900
2009-07-01,14.1464,14.5492,14.0492,14.32, 4742700
2009-06-30,14.2041,14.2736,13.8709, 14.1, 5433000
2009-06-29,14.1969,14.2386,13.9747,14.19, 3079800
2009-06-26,13.8098,14.1986,13.7334,14.15, 4788600
2009-06-25,13.1656,13.9364,13.1031,13.86, 7063700
2009-06-24,12.9778,13.2486,  12.95, 13.2, 5450800
2009-06-23,12.8383,12.9772,12.7481,12.88, 3580100
2009-06-22,  13.03,13.0995,12.7383,12.78, 4046000
2009-06-19,13.2033,13.2659, 12.988,13.12, 6732600
2009-06-18,12.7361, 13.125,12.6181,   13, 3287800
2009-06-17,12.9474,13.0099,12.7183,12.76, 4365400
2009-06-16, 13.126,13.2648,12.8484,12.89, 4170700
2009-06-15,13.2867,13.3075,12.8491,13.12, 3293400
2009-06-12,13.6552,13.6552,13.1484,13.44, 3673500
2009-06-11,13.5234,13.9538,13.4817,13.69, 4628600
2009-06-10,13.8365,13.8712,13.3016,13.51, 3781700
2009-06-09,13.7178,13.7802,13.5164,13.69, 4124100
2009-06-08,13.7095,13.8414,13.3066,13.64, 3000500
2009-06-05,14.0214,14.1256,13.7158,13.82, 3230400
2009-06-04,13.4685, 14.045,13.4685,13.92, 4408200
2009-06-03,13.5311,13.6074, 13.302,13.42, 5618100
2009-06-02,13.1077,13.7537,13.0799,13.58, 5233700
2009-06-01,12.8045,13.3391,12.8045,13.11, 5764500
2009-05-29, 12.535,  12.66,12.3405,12.66, 2769300
2009-05-28,12.5734,12.6428,12.1566,12.49, 3126600
2009-05-27,12.5588,12.7046,12.3783,12.42, 3757800
2009-05-26,12.2593,12.5578,12.0788,12.53, 3461600
2009-05-22,12.3286,12.4258,12.1134,12.28, 3602900
2009-05-21,12.6551,12.7731, 12.148,12.28, 4439900
2009-05-20,12.8775,13.1899,12.7873,12.94, 3662300
2009-05-19,12.4196,12.8781,12.0654,12.76, 4224600
2009-05-18,12.2364,  12.41,12.0142,12.41, 3707200
2009-05-15, 12.517, 12.649,11.9891,12.26, 7322900
2009-05-14, 12.473,12.8272,12.0425,12.73, 4686200
2009-05-13,12.9604,13.1062,12.3912,12.53, 4229900
2009-05-12,13.0997, 13.315,12.9747,13.19, 3025400
2009-05-11,13.2397,13.3091,12.8925,13.08, 2973700
2009-05-08,13.1661,13.4786,13.1106,13.43, 3597900
2009-05-07,13.4326,13.4396, 12.905,13.03, 3590900
2009-05-06,13.1626,13.3917,13.0307,13.35, 4313500
2009-05-05,13.4476,13.4754,12.8989,13.01, 4895700
2009-05-04,13.0663,  13.49,13.0246,13.49, 3885000
2009-05-01,12.6434,13.1919,12.6226,13.06, 4039200
2009-04-30,12.5689,13.1522,12.5689,12.68, 4978000
2009-04-29,11.9506,12.6311,11.8812,12.52, 5516500
2009-04-28,11.6078,12.0105,11.4204,11.83, 4938900
2009-04-27,11.5833,11.9514,11.5833,11.75, 4380900
2009-04-24, 11.476,11.8581,11.2607,11.74, 3901800
2009-04-23,11.6261,11.6261,11.1469,11.39, 5264200
2009-04-22,11.4108,11.9664,11.3553,11.64, 3967500
2009-04-21,11.4605,11.6898,11.3355,11.53, 4251500
2009-04-20,11.7749,11.8096,11.2125, 11.4, 6736700
